old_sheet_path,kind,state,new_texture_path,source_cell_column,source_cell_row,output_dimensions,status
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_1,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4_row_1_column_1.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_2,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4_row_1_column_2.png,2,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_3,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4_row_1_column_3.png,3,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_0,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4_row_2_column_0.png,0,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_1,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4_row_2_column_1.png,1,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_2,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4_row_2_column_2.png,2,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_3,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4_row_2_column_3.png,3,2,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_0,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4_row_3_column_0.png,0,3,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_1,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4_row_3_column_1.png,1,3,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_2,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4_row_3_column_2.png,2,3,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_3,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_cuts-4x4_row_3_column_3.png,3,3,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_dent-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_dent-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_dent-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_dent-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_dent-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_dent-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_dent-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_dent-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_dent-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_dent.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_encased_bricks-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_encased_bricks-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_encased_bricks-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_encased_bricks-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_encased_bricks-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_encased_bricks-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_encased_bricks-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_encased_bricks-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_encased_bricks-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_encased_bricks.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_jellybean-2x2.png,multiblock_2x2,multiblock_2x2_top_left,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_jellybean-2x2_top_left.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_jellybean-2x2.png,multiblock_2x2,multiblock_2x2_top_right,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_jellybean-2x2_top_right.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_jellybean-2x2.png,multiblock_2x2,multiblock_2x2_bottom_left,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_jellybean-2x2_bottom_left.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_jellybean-2x2.png,multiblock_2x2,multiblock_2x2_bottom_right,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_jellybean-2x2_bottom_right.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_mosaic-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_mosaic-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_mosaic-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_mosaic-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_mosaic-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_mosaic-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_mosaic-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_mosaic-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_mosaic-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_mosaic.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_slanted-2x2.png,multiblock_2x2,multiblock_2x2_top_left,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_slanted-2x2_top_left.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_slanted-2x2.png,multiblock_2x2,multiblock_2x2_top_right,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_slanted-2x2_top_right.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_slanted-2x2.png,multiblock_2x2,multiblock_2x2_bottom_left,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_slanted-2x2_bottom_left.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_slanted-2x2.png,multiblock_2x2,multiblock_2x2_bottom_right,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_slanted-2x2_bottom_right.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_tiles_large-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_tiles_large-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_tiles_large-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_tiles_large-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_tiles_large-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_tiles_large-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_tiles_large-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_tiles_large-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_tiles_large-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_tiles_large.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_weaver-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_weaver-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_weaver-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_weaver-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_weaver-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_weaver-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_weaver-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_weaver-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_weaver-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_weaver.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_zag-ctm.png,ar,ar_1,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_zag-ar_variant_1.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_zag-ctm.png,ar,ar_2,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_zag-ar_variant_2.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_zag-ctm.png,ar,ar_3,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_zag-ar_variant_3.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_zag-ctm.png,ar,ar_4,src/main/resources/assets/chisel/textures/block/coal_coke/coal_coke_zag-ar_variant_4.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/cobalt/cobalt_bad_greggy-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/cobalt/cobalt_bad_greggy-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/cobalt/cobalt_bad_greggy-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/cobalt/cobalt_bad_greggy-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/cobalt/cobalt_bad_greggy-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/cobalt/cobalt_bad_greggy-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/cobalt/cobalt_bad_greggy-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/cobalt/cobalt_bad_greggy-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/cobalt/cobalt_bad_greggy-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/cobalt/cobalt_bad_greggy.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/cobalt/cobalt_caution-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/cobalt/cobalt_caution-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/cobalt/cobalt_caution-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/cobalt/cobalt_caution-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/cobalt/cobalt_caution-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/cobalt/cobalt_caution-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/cobalt/cobalt_caution-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/cobalt/cobalt_caution-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/cobalt/cobalt_caution-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/cobalt/cobalt_caution.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/cobalt/cobalt_crate-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/cobalt/cobalt_crate-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
